immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
1321 BR 75,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
5274 LP 74,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
4493 JI 58,Fiat,Croma 2.2,147,longue,5,5,blanc,true,17346
5860 NA 29,Mercedes,S500,306,très longue,5,5,bleu,true,70910
7668 TG 68,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,true,8540
9948 TM 40,Mercedes,A200,136,moyenne,5,5,gris,true,18130
285 PK 14,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
2049 WP 90,Audi,A2 1.4,75,courte,5,5,gris,false,18310
6657 CQ 26,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
5486 NL 47,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
8124 HR 31,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
6421 OF 25,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
6910 GK 46,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
3180 IG 33,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
4814 WD 27,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
5578 SC 10,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
9084 LD 43,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
3793 SE 54,BMW,M5,507,très longue,5,5,rouge,true,66360
7027 VO 68,BMW,M5,507,très longue,5,5,gris,false,94800
8831 PI 67,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
5853 CQ 21,Mini,Copper 1.6 16V,115,courte,5,5,rouge,false,18200
6799 AP 69,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1862 UM 51,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
5069 YL 90,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
3155 ZN 44,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
6947 WP 63,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
1447 BX 69,BMW,M5,507,très longue,5,5,noir,false,94800
9662 EG 94,Audi,A3 2.0 FSI,150,moyenne,5,5,rouge,false,28500
7559 IK 79,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
3034 WL 80,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
8525 UZ 86,Kia,Picanto 1.1,65,courte,5,5,blanc,false,8990
6313 CT 32,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
4072 TV 77,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
27 YH 38,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
1216 JV 39,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
4106 OM 24,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
5331 RZ 12,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
815 ED 23,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
1307 UQ 30,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
1932 NH 13,BMW,M5,507,très longue,5,5,blanc,true,66360
5410 YM 25,Mercedes,A200,136,moyenne,5,5,rouge,false,25900
9949 DV 92,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
6650 GG 31,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
225 NR 52,Dacia,Logan 1.6 MPI,90,moyenne,5,5,bleu,false,7500
84 RK 67,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
4617 SG 89,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
6067 PT 11,Audi,A2 1.4,75,courte,5,5,noir,true,12817
6907 SP 71,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,false,22350
8707 HO 23,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
3509 LJ 53,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
3485 HE 47,BMW,M5,507,très longue,5,5,noir,false,94800
2270 AI 74,BMW,M5,507,très longue,5,5,bleu,false,94800
7860 UA 36,Audi,A2 1.4,75,courte,5,5,gris,true,12817
516 UT 94,Mercedes,S500,306,très longue,5,5,bleu,false,101300
8089 KQ 54,BMW,M5,507,très longue,5,5,bleu,false,94800
1804 PH 54,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
3957 FR 97,Audi,A3 2.0 FSI,150,moyenne,5,5,blanc,false,28500
1695 KL 88,BMW,M5,507,très longue,5,5,rouge,false,94800
3337 BD 42,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
856 RB 55,Audi,A2 1.4,75,courte,5,5,gris,false,18310
4116 BX 11,BMW,M5,507,très longue,5,5,bleu,false,94800
4270 BO 57,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
761 NW 19,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
8113 VL 44,Peugeot,1007 1.4,75,courte,5,5,noir,true,9625
8603 QL 25,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
1604 TD 17,BMW,M5,507,très longue,5,5,noir,false,94800
8079 IE 78,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
1919 MY 10,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
819 YS 15,Mercedes,S500,306,très longue,5,5,blanc,false,101300
2440 AX 94,BMW,M5,507,très longue,5,5,rouge,false,94800
8400 XN 82,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
1802 VK 15,Mercedes,S500,306,très longue,5,5,blanc,true,70910
8773 CS 47,BMW,120i,150,moyenne,5,5,noir,true,25060
863 FD 93,Mini,Copper 1.6 16V,115,courte,5,5,rouge,false,18200
4391 FK 85,Mercedes,S500,306,très longue,5,5,blanc,true,70910
9519 QZ 66,BMW,M5,507,très longue,5,5,noir,true,66360
1054 ZD 97,Audi,A2 1.4,75,courte,5,5,gris,true,12817
5402 CJ 73,BMW,M5,507,très longue,5,5,bleu,true,66360
7360 ZE 88,BMW,M5,507,très longue,5,5,gris,true,66360
1708 BV 33,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
7206 CP 15,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
1337 ZK 50,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
2034 RX 81,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
1618 CL 17,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
2992 LT 39,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
2387 YT 24,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
9951 WL 53,Nissan,Almera 1.8,115,moyenne,5,5,noir,false,16450
1887 DL 86,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,false,22350
1940 OC 11,Seat,Toledo 1.6,102,longue,5,5,gris,false,18880
771 ZO 10,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
6793 EB 95,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
981 CR 90,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
6125 YL 82,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
2513 LS 41,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
6085 AJ 93,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
4811 AQ 87,BMW,120i,150,moyenne,5,5,gris,true,25060
5897 NC 49,BMW,M5,507,très longue,5,5,noir,false,94800
7957 YT 93,Mercedes,S500,306,très longue,5,5,noir,false,101300
8977 TA 80,BMW,M5,507,très longue,5,5,noir,true,66360
3587 TG 20,Renault,Laguna 2.0T,170,longue,5,5,noir,true,19110
3081 CG 86,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
4111 QL 49,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
3253 NT 96,BMW,M5,507,très longue,5,5,rouge,false,94800
4596 GH 45,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
9236 IJ 65,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
2427 GR 22,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
7260 QP 65,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
3637 NL 63,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
9366 HX 32,BMW,M5,507,très longue,5,5,blanc,true,66360
3593 OD 20,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
7759 PR 81,Audi,A2 1.4,75,courte,5,5,gris,false,18310
6125 BA 96,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
1694 IA 82,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
3109 FK 73,Lancia,Ypsilon 1.4 16V,90,courte,5,3,blanc,false,13500
7167 EX 29,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
5717 JH 39,BMW,M5,507,très longue,5,5,bleu,false,94800
773 XS 82,Mercedes,S500,306,très longue,5,5,rouge,false,101300
8208 VA 49,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
1812 LC 40,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
1316 XV 91,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
30 EX 10,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
6501 EW 77,BMW,M5,507,très longue,5,5,bleu,true,66360
6902 WU 47,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
2044 JW 86,Nissan,Almera 1.8,115,moyenne,5,5,noir,false,16450
2533 ED 15,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
5954 SA 87,Daihatsu,Cuore 1.0,58,courte,5,3,blanc,false,8850
3321 ON 95,Daihatsu,Cuore 1.0,58,courte,5,3,blanc,false,8850
8133 OW 22,BMW,M5,507,très longue,5,5,rouge,false,94800
2400 JD 14,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
2662 GP 34,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
9056 RH 37,Renault,Laguna 2.0T,170,longue,5,5,blanc,true,19110
4688 XN 41,Audi,A2 1.4,75,courte,5,5,noir,true,12817
7624 UY 30,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
1927 OM 85,Mercedes,S500,306,très longue,5,5,blanc,true,70910
1460 KR 47,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
9032 QN 14,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
3332 NE 74,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
1928 PS 15,Fiat,Croma 2.2,147,longue,5,5,noir,true,17346
6022 FP 48,Kia,Picanto 1.1,65,courte,5,5,blanc,false,8990
7653 IK 68,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
5343 LR 40,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
1154 QC 23,Audi,A2 1.4,75,courte,5,5,noir,true,12817
3531 LF 24,BMW,M5,507,très longue,5,5,gris,false,94800
4800 FK 17,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
9033 RH 54,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
5624 OI 12,Mini,Copper 1.6 16V,115,courte,5,5,gris,true,12740
468 FR 59,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
9498 QZ 33,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
8241 BC 12,BMW,M5,507,très longue,5,5,bleu,false,94800
6479 MY 67,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
3694 KZ 33,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
8142 HX 81,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,true,34440
7881 FW 48,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
3230 QV 81,BMW,M5,507,très longue,5,5,noir,false,94800
4703 SW 17,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
6307 TF 48,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
5804 NL 48,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
3903 IV 35,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
5760 GR 56,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
8062 RW 19,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
1894 XI 51,Mercedes,S500,306,très longue,5,5,noir,false,101300
4759 ZE 70,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
6735 KP 16,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
9665 WI 83,BMW,M5,507,très longue,5,5,bleu,false,94800
553 SK 19,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
5628 QN 80,Nissan,Primera 1.6,109,longue,5,5,bleu,false,18650
9400 OV 48,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
2571 LR 63,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
6197 FY 42,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
1273 GA 22,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
7822 CX 41,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
9720 GS 80,Mercedes,S500,306,très longue,5,5,rouge,true,70910
1598 UQ 68,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
9994 BX 30,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
430 XZ 83,BMW,M5,507,très longue,5,5,rouge,false,94800
8562 HT 12,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
682 IG 20,BMW,120i,150,moyenne,5,5,rouge,true,25060
3749 BT 22,Mercedes,S500,306,très longue,5,5,bleu,true,70910
2652 DZ 90,BMW,M5,507,très longue,5,5,noir,true,66360
3817 WC 47,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
8285 VE 94,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
8375 BQ 61,BMW,M5,507,très longue,5,5,blanc,false,94800
3868 DS 58,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2157 SY 77,Mercedes,A200,136,moyenne,5,5,noir,false,25900
8447 RM 16,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
8808 UW 20,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
3857 VU 40,Mercedes,A200,136,moyenne,5,5,gris,false,25900
6356 DC 51,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
1797 JE 89,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
1374 WA 56,Mercedes,S500,306,très longue,5,5,bleu,true,70910
2499 NR 43,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
1228 UZ 96,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
860 XN 89,BMW,M5,507,très longue,5,5,blanc,false,94800
1774 IE 21,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
7962 BG 23,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3140 NY 34,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
4722 NN 58,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
9715 BK 83,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
6256 SK 36,BMW,M5,507,très longue,5,5,gris,false,94800
2325 AA 88,BMW,M5,507,très longue,5,5,noir,true,66360
8935 CJ 27,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
9267 BX 48,BMW,M5,507,très longue,5,5,noir,true,66360
5283 HC 49,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
6301 JJ 88,Nissan,Primera 1.6,109,longue,5,5,gris,false,18650
5911 JL 51,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
7450 ZV 31,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
778 KM 88,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
952 IH 19,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
4582 KJ 92,Nissan,Almera 1.8,115,moyenne,5,5,rouge,false,16450
1320 YJ 41,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
5729 KB 15,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
1048 FE 33,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
1670 QS 87,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
1803 CY 47,Audi,A2 1.4,75,courte,5,5,noir,true,12817
4558 WW 43,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
9094 TN 34,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
9781 TI 23,Audi,A2 1.4,75,courte,5,5,noir,true,12817
3690 KP 73,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
5956 MA 84,BMW,M5,507,très longue,5,5,gris,true,66360
1668 FO 10,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
4227 VE 30,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
9363 EG 67,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
7818 VR 21,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
4195 PO 39,BMW,M5,507,très longue,5,5,blanc,false,94800
2025 QG 51,BMW,M5,507,très longue,5,5,gris,true,66360
4609 OB 69,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
5066 CQ 79,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
8971 RD 26,Mercedes,S500,306,très longue,5,5,gris,true,70910
1548 WH 41,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
3491 HA 72,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
2489 ZS 80,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
1460 LM 74,Audi,A2 1.4,75,courte,5,5,gris,true,12817
4100 OP 38,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
6322 DN 45,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,true,15644
2958 PX 70,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
8679 SW 36,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2994 QX 10,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
6921 LT 57,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
87 YG 97,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
9122 ZI 63,Peugeot,1007 1.4,75,courte,5,5,gris,true,9625
4629 CY 65,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
8261 FY 78,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
2885 IQ 40,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
8907 GO 14,Peugeot,1007 1.4,75,courte,5,5,gris,true,9625
3981 OS 40,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
996 IQ 22,BMW,M5,507,très longue,5,5,blanc,false,94800
2462 MF 49,BMW,120i,150,moyenne,5,5,blanc,true,25060
1603 EW 26,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
5520 MT 12,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
8988 IP 61,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1279 VT 96,Mercedes,S500,306,très longue,5,5,gris,true,70910
6151 FL 10,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
393 VY 13,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
7568 UO 62,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
6840 GP 41,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
7771 JK 26,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
7347 ZV 97,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
4704 BR 77,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
1814 VV 87,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
946 KR 93,Nissan,Almera 1.8,115,moyenne,5,5,blanc,false,16450
94 QW 61,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
4622 OJ 44,Seat,Toledo 1.6,102,longue,5,5,bleu,false,18880
384 XD 91,Mercedes,S500,306,très longue,5,5,gris,false,101300
2239 LP 10,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
301 AH 65,Nissan,Primera 1.6,109,longue,5,5,bleu,false,18650
9710 YP 60,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
2010 NK 68,Lancia,Ypsilon 1.4 16V,90,courte,5,3,gris,true,9450
9738 HU 16,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
5780 HH 61,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
338 JI 46,Mercedes,S500,306,très longue,5,5,gris,true,70910
6327 TL 80,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
7639 HO 60,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
3024 OO 40,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
4796 BJ 37,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2162 CU 60,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
9550 BE 44,Mercedes,S500,306,très longue,5,5,noir,true,70910
612 XF 68,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
4798 QZ 51,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
4629 PQ 25,Dacia,Logan 1.6 MPI,90,moyenne,5,5,noir,false,7500
8040 CC 61,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
8964 RK 19,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
2843 BR 43,BMW,M5,507,très longue,5,5,gris,false,94800
8710 FY 61,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
493 IL 56,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
3559 WG 83,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
8755 VL 85,BMW,120i,150,moyenne,5,5,rouge,true,25060
3495 NC 55,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
2867 FZ 82,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
8222 OE 95,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
9682 WZ 87,BMW,M5,507,très longue,5,5,rouge,false,94800
1509 MZ 35,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
7621 HV 16,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
5379 UF 21,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
5390 AK 44,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
8338 VV 11,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,true,16029
1360 TD 96,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
7863 VL 11,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
9693 QT 98,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
1915 DD 68,Mercedes,S500,306,très longue,5,5,rouge,false,101300
7087 YI 95,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
8267 TI 66,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
8858 OZ 18,Mercedes,S500,306,très longue,5,5,bleu,true,70910
9010 OW 88,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
5267 QK 94,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
3958 IR 70,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,true,8540
5951 LR 72,Mercedes,S500,306,très longue,5,5,rouge,false,101300
3820 MJ 69,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
721 SH 31,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
9700 RK 73,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
8570 XR 33,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
2424 SL 70,BMW,120i,150,moyenne,5,5,rouge,true,25060
9926 RY 19,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
4684 QC 23,Dacia,Logan 1.6 MPI,90,moyenne,5,5,rouge,false,7500
7869 HX 84,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
8822 QT 51,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
6097 NA 47,Mercedes,S500,306,très longue,5,5,rouge,true,70910
6407 BF 72,BMW,M5,507,très longue,5,5,bleu,true,66360
3256 NC 93,Audi,A2 1.4,75,courte,5,5,noir,false,18310
1217 MO 84,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
6576 WP 39,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
3026 TS 60,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
1823 NA 68,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
4374 UI 24,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,false,22350
7810 PJ 18,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
3091 MK 92,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
9110 GF 50,BMW,M5,507,très longue,5,5,rouge,false,94800
3152 TP 89,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
2501 WK 90,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
3967 PU 88,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
5300 RM 93,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
5116 MO 39,Mini,Copper 1.6 16V,115,courte,5,5,blanc,true,12740
6238 JX 76,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
8444 GY 23,Mercedes,A200,136,moyenne,5,5,bleu,false,25900
8323 GB 61,Dacia,Logan 1.6 MPI,90,moyenne,5,5,rouge,false,7500
4121 XZ 41,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,true,15644
5213 CH 80,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
4568 AL 28,BMW,M5,507,très longue,5,5,gris,false,94800
2335 WX 32,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
6342 ED 97,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
4846 PI 36,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
3439 LQ 25,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
2574 HW 58,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
1936 CQ 58,BMW,M5,507,très longue,5,5,gris,true,66360
4345 EI 49,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
867 PV 13,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
1930 AW 55,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
6048 CJ 53,BMW,M5,507,très longue,5,5,blanc,false,94800
2340 VA 82,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
4748 DH 12,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
2158 SN 59,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
3865 OJ 14,Mercedes,S500,306,très longue,5,5,noir,false,101300
104 BM 17,BMW,M5,507,très longue,5,5,bleu,false,94800
6174 VK 42,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
135 OU 47,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
1338 XI 32,Mercedes,S500,306,très longue,5,5,noir,false,101300
5262 RH 74,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
4188 OI 83,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
702 AO 76,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
