marque,nom,immatriculation,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix,prediction
Mercedes,S500,2759 EX 82,306,très longue,5,5,rouge,false,101300,2
Audi,A2 1.4,6360 MF 19,75,courte,5,5,noir,false,18310,3
Mini,Copper 1.6 16V,1757 LU 16,115,courte,5,5,noir,false,18200,3
Renault,Vel Satis 3.5 V6,808 ZN 44,245,très longue,5,5,gris,false,49200,2
Audi,A2 1.4,9437 BB 55,75,courte,5,5,rouge,false,18310,3
Ford,Mondeo 1.8,2312 XZ 92,125,longue,5,5,rouge,false,23900,0
Renault,Vel Satis 3.5 V6,1371 FI 79,245,très longue,5,5,bleu,false,49200,2
Volkswagen,Polo 1.2 6V,3269 MC 35,55,courte,5,3,bleu,false,12200,1
BMW,M5,3904 HL 68,507,très longue,5,5,blanc,false,94800,2
Kia,Picanto 1.1,4491 TB 51,65,courte,5,5,bleu,false,8990,3
Volkswagen,Polo 1.2 6V,8661 IN 42,55,courte,5,3,blanc,false,12200,1
Peugeot,1007 1.4,640 WT 28,75,courte,5,5,rouge,false,13750,3
Mercedes,S500,1394 RV 91,306,très longue,5,5,rouge,false,101300,2
BMW,M5,2396 JY 26,507,très longue,5,5,gris,false,94800,2
Audi,A2 1.4,3461 EL 88,75,courte,5,5,bleu,false,18310,3
Fiat,Croma 2.2,1137 FM 25,147,longue,5,5,noir,false,24780,0
Audi,A2 1.4,4381 ZN 21,75,courte,5,5,gris,false,18310,3
Nissan,Primera 1.6,1099 SA 53,109,longue,5,5,noir,false,18650,0
Ford,Mondeo 1.8,3755 FD 92,125,longue,5,5,rouge,false,23900,0
Volkswagen,Golf 2.0 FSI,3329 IC 82,150,moyenne,5,5,rouge,false,22900,0
Audi,A2 1.4,2037 MX 15,75,courte,5,5,blanc,false,18310,3
Volkswagen,Polo 1.2 6V,4885 ZY 23,55,courte,5,3,noir,false,12200,1
Jaguar,X-Type 2.5 V6,3120 HZ 39,197,longue,5,5,gris,false,37100,0
Audi,A2 1.4,4095 ZF 34,75,courte,5,5,gris,false,18310,3
Renault,Vel Satis 3.5 V6,481 MF 94,245,très longue,5,5,rouge,false,49200,2
Mercedes,S500,2407 EU 45,306,très longue,5,5,bleu,false,101300,2
Audi,A2 1.4,7165 WK 76,75,courte,5,5,noir,false,18310,3
Ford,Mondeo 1.8,1611 LB 79,125,longue,5,5,blanc,false,23900,0
Jaguar,X-Type 2.5 V6,6759 ZZ 97,197,longue,5,5,noir,false,37100,0
Seat,Toledo 1.6,6730 SZ 65,102,longue,5,5,blanc,false,18880,0
BMW,M5,4909 FS 90,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,2716 WA 10,75,courte,5,5,gris,false,18310,3
Ford,Mondeo 1.8,2427 XR 19,125,longue,5,5,bleu,false,23900,0
BMW,M5,285 UX 66,507,très longue,5,5,gris,false,94800,2
Volvo,S80 T6,5458 EA 88,272,très longue,5,5,bleu,false,50500,2
Renault,Vel Satis 3.5 V6,3223 DT 80,245,très longue,5,5,gris,false,49200,2
Jaguar,X-Type 2.5 V6,2281 EO 98,197,longue,5,5,gris,false,37100,0
BMW,M5,8658 BX 15,507,très longue,5,5,blanc,false,94800,2
Kia,Picanto 1.1,7024 MH 21,65,courte,5,5,blanc,false,8990,3
Renault,Vel Satis 3.5 V6,8313 ZU 15,245,très longue,5,5,noir,false,49200,2
Peugeot,1007 1.4,5876 MX 71,75,courte,5,5,bleu,false,13750,3
Audi,A2 1.4,1697 FR 92,75,courte,5,5,blanc,false,18310,3
Jaguar,X-Type 2.5 V6,3358 BU 98,197,longue,5,5,gris,false,37100,0
Daihatsu,Cuore 1.0,4102 GE 51,58,courte,5,3,noir,false,8850,1
Renault,Vel Satis 3.5 V6,7261 SW 97,245,très longue,5,5,noir,false,49200,2
Mercedes,A200,3254 GU 86,136,moyenne,5,5,noir,false,25900,0
Audi,A2 1.4,6015 SB 46,75,courte,5,5,bleu,false,18310,3
Ford,Mondeo 1.8,9163 PC 70,125,longue,5,5,rouge,false,23900,0
Renault,Vel Satis 3.5 V6,1351 UU 25,245,très longue,5,5,blanc,false,49200,2
Fiat,Croma 2.2,7911 EM 67,147,longue,5,5,rouge,false,24780,0
Skoda,Superb 2.8 V6,16 SF 12,193,très longue,5,5,rouge,false,31790,2
Dacia,Logan 1.6 MPI,3764 WE 55,90,moyenne,5,5,gris,false,7500,0
Jaguar,X-Type 2.5 V6,8193 AE 25,197,longue,5,5,bleu,false,37100,0
Peugeot,1007 1.4,9913 SY 24,75,courte,5,5,gris,false,13750,3
BMW,M5,6564 YD 42,507,très longue,5,5,noir,false,94800,2
Mercedes,S500,2705 KK 20,306,très longue,5,5,noir,false,101300,2
Jaguar,X-Type 2.5 V6,374 JJ 49,197,longue,5,5,blanc,false,37100,0
Audi,A2 1.4,7245 JL 84,75,courte,5,5,gris,false,18310,3
Volkswagen,Polo 1.2 6V,7216 HZ 63,55,courte,5,3,blanc,false,12200,1
Jaguar,X-Type 2.5 V6,2484 BJ 56,197,longue,5,5,noir,false,37100,0
Peugeot,1007 1.4,8668 ID 83,75,courte,5,5,bleu,false,13750,3
BMW,M5,5735 GQ 45,507,très longue,5,5,bleu,false,94800,2
Renault,Vel Satis 3.5 V6,4572 FW 89,245,très longue,5,5,gris,false,49200,2
BMW,M5,966 AO 93,507,très longue,5,5,blanc,false,94800,2
Renault,Laguna 2.0T,2215 IA 26,170,longue,5,5,noir,false,27300,0
Peugeot,1007 1.4,5766 HL 11,75,courte,5,5,gris,false,13750,3
Dacia,Logan 1.6 MPI,7439 JE 51,90,moyenne,5,5,blanc,false,7500,0
Volvo,S80 T6,2284 WY 49,272,très longue,5,5,blanc,false,50500,2
BMW,M5,8170 FL 84,507,très longue,5,5,blanc,false,94800,2
Renault,Megane 2.0 16V,376 IF 65,135,moyenne,5,5,blanc,false,22350,0
Renault,Laguna 2.0T,6656 QZ 82,170,longue,5,5,blanc,false,27300,0
Peugeot,1007 1.4,2783 XM 42,75,courte,5,5,rouge,false,13750,3
Volvo,S80 T6,4663 AC 67,272,très longue,5,5,blanc,false,50500,2
Jaguar,X-Type 2.5 V6,1729 BS 10,197,longue,5,5,rouge,false,37100,0
BMW,M5,5279 QE 10,507,très longue,5,5,gris,false,94800,2
BMW,M5,6494 OB 36,507,très longue,5,5,bleu,false,94800,2
Skoda,Superb 2.8 V6,7423 OH 87,193,très longue,5,5,noir,false,31790,2
Audi,A2 1.4,9123 WU 64,75,courte,5,5,noir,false,18310,3
Jaguar,X-Type 2.5 V6,8580 OR 43,197,longue,5,5,rouge,false,37100,0
Jaguar,X-Type 2.5 V6,2728 YS 75,197,longue,5,5,rouge,false,37100,0
Saab,9.3 1.8T,1571 OA 85,150,longue,5,5,gris,false,38600,0
Renault,Laguna 2.0T,8719 KT 31,170,longue,5,5,gris,false,27300,0
Nissan,Primera 1.6,690 DH 19,109,longue,5,5,rouge,false,18650,0
Renault,Megane 2.0 16V,5226 IT 40,135,moyenne,5,5,rouge,false,22350,0
Renault,Laguna 2.0T,2562 AS 83,170,longue,5,5,blanc,false,27300,0
Renault,Megane 2.0 16V,4890 TR 70,135,moyenne,5,5,gris,false,22350,0
Jaguar,X-Type 2.5 V6,8541 JL 93,197,longue,5,5,gris,false,37100,0
Volvo,S80 T6,1734 JH 34,272,très longue,5,5,noir,false,50500,2
Renault,Laguna 2.0T,7620 NC 20,170,longue,5,5,gris,false,27300,0
Audi,A2 1.4,2234 PG 53,75,courte,5,5,gris,false,18310,3
Volkswagen,Polo 1.2 6V,7073 HR 76,55,courte,5,3,noir,false,12200,1
Peugeot,1007 1.4,4381 CW 88,75,courte,5,5,noir,false,13750,3
BMW,M5,9576 TB 78,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,3288 KE 55,75,courte,5,5,gris,false,18310,3
Fiat,Croma 2.2,1900 QS 41,147,longue,5,5,blanc,false,24780,0
Audi,A2 1.4,3429 QQ 16,75,courte,5,5,noir,false,18310,3
Jaguar,X-Type 2.5 V6,2623 FZ 37,197,longue,5,5,bleu,false,37100,0
Skoda,Superb 2.8 V6,2996 GP 90,193,très longue,5,5,rouge,false,31790,2
Renault,Vel Satis 3.5 V6,2763 ZL 96,245,très longue,5,5,rouge,false,49200,2
Seat,Toledo 1.6,8250 HU 98,102,longue,5,5,rouge,false,18880,0
Fiat,Croma 2.2,5071 BP 88,147,longue,5,5,gris,false,24780,0
Dacia,Logan 1.6 MPI,4142 AQ 34,90,moyenne,5,5,rouge,false,7500,0
Audi,A2 1.4,8365 BW 50,75,courte,5,5,rouge,false,18310,3
Daihatsu,Cuore 1.0,1863 QW 80,58,courte,5,3,noir,false,8850,1
Saab,9.3 1.8T,254 BS 85,150,longue,5,5,gris,false,38600,0
BMW,M5,4125 YZ 15,507,très longue,5,5,rouge,false,94800,2
Jaguar,X-Type 2.5 V6,1545 HX 73,197,longue,5,5,bleu,false,37100,0
Nissan,Almera 1.8,4687 CP 87,115,moyenne,5,5,blanc,false,16450,0
Nissan,Almera 1.8,3150 XB 97,115,moyenne,5,5,bleu,false,16450,0
Audi,A2 1.4,4990 FN 57,75,courte,5,5,rouge,false,18310,3
Kia,Picanto 1.1,6802 DB 91,65,courte,5,5,bleu,false,8990,3
Nissan,Almera 1.8,7274 SH 15,115,moyenne,5,5,blanc,false,16450,0
Renault,Laguna 2.0T,2969 PD 22,170,longue,5,5,noir,false,27300,0
Jaguar,X-Type 2.5 V6,170 BU 68,197,longue,5,5,rouge,false,37100,0
Renault,Megane 2.0 16V,8181 VS 90,135,moyenne,5,5,bleu,false,22350,0
Ford,Mondeo 1.8,4854 OJ 60,125,longue,5,5,rouge,false,23900,0
Renault,Megane 2.0 16V,9623 TQ 83,135,moyenne,5,5,gris,false,22350,0
Peugeot,1007 1.4,6767 GQ 74,75,courte,5,5,noir,false,13750,3
Audi,A2 1.4,8332 DY 58,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,6723 SR 45,75,courte,5,5,blanc,false,18310,3
Renault,Vel Satis 3.5 V6,3563 ZK 31,245,très longue,5,5,bleu,false,49200,2
Audi,A2 1.4,2780 AN 29,75,courte,5,5,rouge,false,18310,3
BMW,M5,8172 AX 39,507,très longue,5,5,gris,false,94800,2
Fiat,Croma 2.2,6463 NB 40,147,longue,5,5,gris,false,24780,0
Kia,Picanto 1.1,511 LA 32,65,courte,5,5,rouge,false,8990,3
Jaguar,X-Type 2.5 V6,8738 XP 11,197,longue,5,5,noir,false,37100,0
Renault,Vel Satis 3.5 V6,50 EK 72,245,très longue,5,5,blanc,false,49200,2
Saab,9.3 1.8T,1245 KN 97,150,longue,5,5,rouge,false,38600,0
Audi,A2 1.4,4601 IU 53,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,6097 EF 33,75,courte,5,5,bleu,false,18310,3
Lancia,Ypsilon 1.4 16V,2848 NJ 86,90,courte,5,3,bleu,false,13500,1
Audi,A2 1.4,416 JJ 79,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,8504 HW 73,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,1947 WW 51,75,courte,5,5,gris,false,18310,3
Fiat,Croma 2.2,2039 QE 48,147,longue,5,5,noir,false,24780,0
Mini,Copper 1.6 16V,2903 BR 11,115,courte,5,5,gris,false,18200,3
Nissan,Maxima 3.0 V6,7596 LG 48,200,très longue,5,5,gris,false,30000,2
Audi,A2 1.4,9600 HJ 86,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,1580 BW 90,75,courte,5,5,blanc,false,18310,3
BMW,M5,2411 UJ 27,507,très longue,5,5,noir,false,94800,2
Volvo,S80 T6,7239 CM 42,272,très longue,5,5,noir,false,50500,2
Ford,Mondeo 1.8,5970 OP 98,125,longue,5,5,bleu,false,23900,0
Volvo,S80 T6,4611 RB 83,272,très longue,5,5,rouge,false,50500,2
Peugeot,1007 1.4,2779 RL 46,75,courte,5,5,blanc,false,13750,3
Audi,A2 1.4,5016 XD 47,75,courte,5,5,noir,false,18310,3
Fiat,Croma 2.2,530 ML 87,147,longue,5,5,rouge,false,24780,0
Jaguar,X-Type 2.5 V6,3113 NI 53,197,longue,5,5,gris,false,37100,0
Renault,Laguna 2.0T,830 HP 42,170,longue,5,5,bleu,false,27300,0
Mercedes,S500,1081 SY 75,306,très longue,5,5,rouge,false,101300,2
Renault,Megane 2.0 16V,1487 OF 36,135,moyenne,5,5,blanc,false,22350,0
Volkswagen,Polo 1.2 6V,4860 GT 33,55,courte,5,3,blanc,false,12200,1
BMW,M5,8000 PO 27,507,très longue,5,5,blanc,false,94800,2
Ford,Mondeo 1.8,2043 DH 24,125,longue,5,5,bleu,false,23900,0
Ford,Mondeo 1.8,5287 HA 73,125,longue,5,5,gris,false,23900,0
Renault,Megane 2.0 16V,8052 SK 76,135,moyenne,5,5,blanc,false,22350,0
Jaguar,X-Type 2.5 V6,4866 OP 10,197,longue,5,5,blanc,false,37100,0
BMW,M5,4535 LW 41,507,très longue,5,5,noir,false,94800,2
Fiat,Croma 2.2,1972 GS 66,147,longue,5,5,bleu,false,24780,0
Volkswagen,Polo 1.2 6V,3760 PW 66,55,courte,5,3,gris,false,12200,1
Seat,Toledo 1.6,1451 UL 82,102,longue,5,5,rouge,false,18880,0
Renault,Megane 2.0 16V,6995 EU 11,135,moyenne,5,5,noir,false,22350,0
Volkswagen,Polo 1.2 6V,5129 LA 35,55,courte,5,3,noir,false,12200,1
Peugeot,1007 1.4,1461 VJ 86,75,courte,5,5,blanc,false,13750,3
Renault,Vel Satis 3.5 V6,6644 AC 36,245,très longue,5,5,blanc,false,49200,2
Kia,Picanto 1.1,1906 ZP 74,65,courte,5,5,bleu,false,8990,3
Audi,A2 1.4,6270 LI 80,75,courte,5,5,gris,false,18310,3
Peugeot,1007 1.4,9332 ZS 17,75,courte,5,5,noir,false,13750,3
Fiat,Croma 2.2,5101 NY 83,147,longue,5,5,gris,false,24780,0
Ford,Mondeo 1.8,9215 KC 94,125,longue,5,5,bleu,false,23900,0
Fiat,Croma 2.2,2832 MH 45,147,longue,5,5,bleu,false,24780,0
Dacia,Logan 1.6 MPI,9230 KP 38,90,moyenne,5,5,blanc,false,7500,0
BMW,M5,6505 YP 32,507,très longue,5,5,blanc,false,94800,2
Saab,9.3 1.8T,4804 PB 64,150,longue,5,5,gris,false,38600,0
Peugeot,1007 1.4,1044 JK 39,75,courte,5,5,noir,false,13750,3
Mercedes,A200,1011 RP 78,136,moyenne,5,5,blanc,false,25900,0
Fiat,Croma 2.2,3192 RG 38,147,longue,5,5,bleu,false,24780,0
Mercedes,A200,7808 LU 21,136,moyenne,5,5,rouge,false,25900,0
Audi,A2 1.4,7615 QI 73,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,3868 HJ 35,75,courte,5,5,bleu,false,18310,3
Volkswagen,Golf 2.0 FSI,9355 UH 22,150,moyenne,5,5,noir,false,22900,0
Ford,Mondeo 1.8,7784 JZ 37,125,longue,5,5,gris,false,23900,0
Volvo,S80 T6,265 TN 88,272,très longue,5,5,bleu,false,50500,2
Kia,Picanto 1.1,755 VO 21,65,courte,5,5,rouge,false,8990,3
Audi,A2 1.4,8412 MZ 97,75,courte,5,5,gris,false,18310,3
BMW,M5,4588 RC 27,507,très longue,5,5,noir,false,94800,2
Fiat,Croma 2.2,7100 CF 51,147,longue,5,5,gris,false,24780,0
Audi,A2 1.4,4014 LH 90,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,8822 LQ 52,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,9640 TC 30,75,courte,5,5,gris,false,18310,3
Volkswagen,Polo 1.2 6V,5096 QB 68,55,courte,5,3,blanc,false,12200,1
Jaguar,X-Type 2.5 V6,5180 DC 73,197,longue,5,5,blanc,false,37100,0
Volvo,S80 T6,9200 AX 25,272,très longue,5,5,bleu,false,50500,2
Audi,A2 1.4,6308 JB 16,75,courte,5,5,blanc,false,18310,3
Renault,Laguna 2.0T,3888 ZA 10,170,longue,5,5,blanc,false,27300,0
Kia,Picanto 1.1,9045 BI 35,65,courte,5,5,blanc,false,8990,3
Saab,9.3 1.8T,3932 JH 53,150,longue,5,5,gris,false,38600,0
Audi,A2 1.4,5407 TY 37,75,courte,5,5,bleu,false,18310,3
Volvo,S80 T6,2479 QT 93,272,très longue,5,5,noir,false,50500,2
Nissan,Maxima 3.0 V6,1713 MF 59,200,très longue,5,5,bleu,false,30000,2
BMW,M5,5411 WG 39,507,très longue,5,5,bleu,false,94800,2
Volkswagen,Golf 2.0 FSI,7384 IE 89,150,moyenne,5,5,noir,false,22900,0
Daihatsu,Cuore 1.0,892 BR 35,58,courte,5,3,gris,false,8850,1
Volkswagen,New Beatle 1.8,1095 RM 78,110,moyenne,5,5,rouge,false,26630,0
Mercedes,S500,9846 CT 17,306,très longue,5,5,gris,false,101300,2
Audi,A2 1.4,4720 SJ 93,75,courte,5,5,blanc,false,18310,3
Peugeot,1007 1.4,9214 PX 66,75,courte,5,5,blanc,false,13750,3
Volvo,S80 T6,4046 CE 49,272,très longue,5,5,gris,false,50500,2
Nissan,Maxima 3.0 V6,9514 TL 50,200,très longue,5,5,blanc,false,30000,2
Volvo,S80 T6,1102 CN 53,272,très longue,5,5,bleu,false,50500,2
Jaguar,X-Type 2.5 V6,9780 VJ 51,197,longue,5,5,gris,false,37100,0
Audi,A2 1.4,1909 TG 60,75,courte,5,5,bleu,false,18310,3
Ford,Mondeo 1.8,2419 XH 52,125,longue,5,5,gris,false,23900,0
Volvo,S80 T6,467 VX 13,272,très longue,5,5,gris,false,50500,2
Nissan,Primera 1.6,3328 BC 75,109,longue,5,5,rouge,false,18650,0
Renault,Megane 2.0 16V,1500 KP 30,135,moyenne,5,5,gris,false,22350,0
Lancia,Ypsilon 1.4 16V,2181 GD 42,90,courte,5,3,bleu,false,13500,1
Saab,9.3 1.8T,1331 BR 85,150,longue,5,5,bleu,false,38600,0
Peugeot,1007 1.4,2092 TW 53,75,courte,5,5,gris,false,13750,3
Renault,Vel Satis 3.5 V6,5202 ZX 74,245,très longue,5,5,bleu,false,49200,2
BMW,M5,4825 AP 95,507,très longue,5,5,bleu,false,94800,2
Skoda,Superb 2.8 V6,2204 PW 14,193,très longue,5,5,gris,false,31790,2
Mercedes,A200,556 CB 86,136,moyenne,5,5,gris,false,25900,0
BMW,M5,9278 QK 89,507,très longue,5,5,blanc,false,94800,2
Audi,A2 1.4,5642 NP 24,75,courte,5,5,blanc,false,18310,3
BMW,M5,7968 SU 34,507,très longue,5,5,noir,false,94800,2
Volkswagen,Polo 1.2 6V,7985 SX 91,55,courte,5,3,gris,false,12200,1
Volkswagen,Polo 1.2 6V,4571 XJ 15,55,courte,5,3,blanc,false,12200,1
Volkswagen,Golf 2.0 FSI,3801 MG 81,150,moyenne,5,5,bleu,false,22900,0
BMW,M5,6924 ZC 47,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,2452 BX 87,75,courte,5,5,noir,false,18310,3
Skoda,Superb 2.8 V6,9682 AU 89,193,très longue,5,5,bleu,false,31790,2
Mini,Copper 1.6 16V,5099 ZG 79,115,courte,5,5,gris,false,18200,3
Volvo,S80 T6,7390 NS 90,272,très longue,5,5,noir,false,50500,2
Audi,A2 1.4,9788 QP 71,75,courte,5,5,bleu,false,18310,3
Renault,Vel Satis 3.5 V6,7730 AN 38,245,très longue,5,5,blanc,false,49200,2
Fiat,Croma 2.2,2775 SK 85,147,longue,5,5,blanc,false,24780,0
Nissan,Primera 1.6,5922 AA 23,109,longue,5,5,bleu,false,18650,0
Kia,Picanto 1.1,1059 WS 25,65,courte,5,5,rouge,false,8990,3
Peugeot,1007 1.4,7408 ON 18,75,courte,5,5,rouge,false,13750,3
Audi,A2 1.4,8071 EK 80,75,courte,5,5,noir,false,18310,3
BMW,M5,5963 JW 84,507,très longue,5,5,gris,false,94800,2
Volvo,S80 T6,8229 TI 59,272,très longue,5,5,noir,false,50500,2
Audi,A2 1.4,5560 CZ 28,75,courte,5,5,gris,false,18310,3
Skoda,Superb 2.8 V6,3657 JX 13,193,très longue,5,5,gris,false,31790,2
Volkswagen,Golf 2.0 FSI,7797 MT 45,150,moyenne,5,5,noir,false,22900,0
Ford,Mondeo 1.8,5651 MQ 84,125,longue,5,5,rouge,false,23900,0
Jaguar,X-Type 2.5 V6,179 QO 41,197,longue,5,5,rouge,false,37100,0
Saab,9.3 1.8T,1769 EI 30,150,longue,5,5,noir,false,38600,0
Lancia,Ypsilon 1.4 16V,1762 YJ 74,90,courte,5,3,blanc,false,13500,1
Audi,A2 1.4,5818 EV 56,75,courte,5,5,bleu,false,18310,3
Ford,Mondeo 1.8,3203 HX 19,125,longue,5,5,gris,false,23900,0
Peugeot,1007 1.4,2814 NU 78,75,courte,5,5,blanc,false,13750,3
Fiat,Croma 2.2,1709 KW 74,147,longue,5,5,blanc,false,24780,0
BMW,M5,1803 NH 28,507,très longue,5,5,blanc,false,94800,2
Jaguar,X-Type 2.5 V6,2402 XI 97,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,2934 MV 40,75,courte,5,5,noir,false,18310,3
Audi,A2 1.4,2885 KT 43,75,courte,5,5,noir,false,18310,3
Renault,Vel Satis 3.5 V6,9387 LT 71,245,très longue,5,5,rouge,false,49200,2
Saab,9.3 1.8T,7728 JO 93,150,longue,5,5,rouge,false,38600,0
Jaguar,X-Type 2.5 V6,4294 ZJ 42,197,longue,5,5,blanc,false,37100,0
Jaguar,X-Type 2.5 V6,1220 GR 75,197,longue,5,5,rouge,false,37100,0
Nissan,Almera 1.8,4179 LH 97,115,moyenne,5,5,rouge,false,16450,0
BMW,M5,4126 NP 95,507,très longue,5,5,rouge,false,94800,2
Ford,Mondeo 1.8,166 KE 15,125,longue,5,5,bleu,false,23900,0
Ford,Mondeo 1.8,565 PM 60,125,longue,5,5,bleu,false,23900,0
Peugeot,1007 1.4,3383 IT 30,75,courte,5,5,bleu,false,13750,3
BMW,M5,4090 LI 24,507,très longue,5,5,blanc,false,94800,2
Peugeot,1007 1.4,9493 GR 57,75,courte,5,5,bleu,false,13750,3
Renault,Laguna 2.0T,1850 BB 91,170,longue,5,5,noir,false,27300,0
Saab,9.3 1.8T,1969 HZ 53,150,longue,5,5,blanc,false,38600,0
Renault,Megane 2.0 16V,9774 RK 61,135,moyenne,5,5,rouge,false,22350,0
Skoda,Superb 2.8 V6,3223 AT 76,193,très longue,5,5,blanc,false,31790,2
Renault,Megane 2.0 16V,3912 JM 47,135,moyenne,5,5,gris,false,22350,0
Renault,Megane 2.0 16V,9808 DA 95,135,moyenne,5,5,noir,false,22350,0
Nissan,Primera 1.6,4860 AQ 94,109,longue,5,5,rouge,false,18650,0
Volkswagen,Golf 2.0 FSI,6164 WA 65,150,moyenne,5,5,gris,false,22900,0
Jaguar,X-Type 2.5 V6,460 YU 28,197,longue,5,5,rouge,false,37100,0
Saab,9.3 1.8T,1321 NT 73,150,longue,5,5,blanc,false,38600,0
Fiat,Croma 2.2,591 JE 14,147,longue,5,5,gris,false,24780,0
Ford,Mondeo 1.8,650 HY 95,125,longue,5,5,noir,false,23900,0
Nissan,Almera 1.8,7720 ID 97,115,moyenne,5,5,blanc,false,16450,0
Renault,Laguna 2.0T,2046 UC 61,170,longue,5,5,gris,false,27300,0
Fiat,Croma 2.2,9656 UP 87,147,longue,5,5,rouge,false,24780,0
Audi,A2 1.4,684 JV 39,75,courte,5,5,blanc,false,18310,3
Ford,Mondeo 1.8,6181 YH 89,125,longue,5,5,noir,false,23900,0
Skoda,Superb 2.8 V6,77 IW 25,193,très longue,5,5,gris,false,31790,2
BMW,M5,6054 LL 10,507,très longue,5,5,blanc,false,94800,2
Audi,A2 1.4,4053 NQ 61,75,courte,5,5,gris,false,18310,3
BMW,M5,7426 MJ 76,507,très longue,5,5,rouge,false,94800,2
Jaguar,X-Type 2.5 V6,4566 ZY 36,197,longue,5,5,gris,false,37100,0
Saab,9.3 1.8T,6472 MN 67,150,longue,5,5,blanc,false,38600,0
Volvo,S80 T6,6259 YA 39,272,très longue,5,5,rouge,false,50500,2
Saab,9.3 1.8T,4671 XN 55,150,longue,5,5,rouge,false,38600,0
Peugeot,1007 1.4,8166 WL 97,75,courte,5,5,gris,false,13750,3
Audi,A2 1.4,745 HI 85,75,courte,5,5,bleu,false,18310,3
Volkswagen,Polo 1.2 6V,7311 HA 21,55,courte,5,3,rouge,false,12200,1
Audi,A2 1.4,2096 IM 43,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,3099 HI 59,75,courte,5,5,gris,false,18310,3
Mercedes,S500,7060 XS 11,306,très longue,5,5,bleu,false,101300,2
Renault,Laguna 2.0T,8663 XT 41,170,longue,5,5,gris,false,27300,0
Mercedes,S500,6082 UM 66,306,très longue,5,5,noir,false,101300,2
BMW,M5,4048 BK 28,507,très longue,5,5,blanc,false,94800,2
Volkswagen,Polo 1.2 6V,9189 ID 42,55,courte,5,3,bleu,false,12200,1
Nissan,Primera 1.6,4076 NM 93,109,longue,5,5,noir,false,18650,0
Kia,Picanto 1.1,3170 IW 89,65,courte,5,5,rouge,false,8990,3
Ford,Mondeo 1.8,7378 MO 81,125,longue,5,5,rouge,false,23900,0
Renault,Vel Satis 3.5 V6,8911 BA 53,245,très longue,5,5,blanc,false,49200,2
Skoda,Superb 2.8 V6,9147 DQ 14,193,très longue,5,5,blanc,false,31790,2
Volkswagen,Polo 1.2 6V,3175 JN 24,55,courte,5,3,rouge,false,12200,1
Jaguar,X-Type 2.5 V6,5913 XG 43,197,longue,5,5,bleu,false,37100,0
Jaguar,X-Type 2.5 V6,2145 EZ 54,197,longue,5,5,blanc,false,37100,0
Peugeot,1007 1.4,9903 WQ 52,75,courte,5,5,bleu,false,13750,3
Volvo,S80 T6,7378 UA 26,272,très longue,5,5,noir,false,50500,2
Audi,A2 1.4,9491 NM 93,75,courte,5,5,bleu,false,18310,3
Volkswagen,Golf 2.0 FSI,9486 FI 36,150,moyenne,5,5,gris,false,22900,0
Audi,A2 1.4,1225 DQ 10,75,courte,5,5,rouge,false,18310,3
Volkswagen,Golf 2.0 FSI,7746 UP 87,150,moyenne,5,5,blanc,false,22900,0
Jaguar,X-Type 2.5 V6,2018 JW 82,197,longue,5,5,blanc,false,37100,0
Saab,9.3 1.8T,7234 QQ 82,150,longue,5,5,blanc,false,38600,0
Fiat,Croma 2.2,5904 IG 19,147,longue,5,5,bleu,false,24780,0
Volkswagen,Polo 1.2 6V,3971 OF 87,55,courte,5,3,blanc,false,12200,1
Volkswagen,Polo 1.2 6V,4411 FK 34,55,courte,5,3,blanc,false,12200,1
Jaguar,X-Type 2.5 V6,3994 UU 68,197,longue,5,5,noir,false,37100,0
Jaguar,X-Type 2.5 V6,3097 CI 29,197,longue,5,5,rouge,false,37100,0
Jaguar,X-Type 2.5 V6,8274 KX 54,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,1900 ZL 23,75,courte,5,5,blanc,false,18310,3
Seat,Toledo 1.6,1590 ZO 71,102,longue,5,5,gris,false,18880,0
Audi,A2 1.4,7681 AS 22,75,courte,5,5,rouge,false,18310,3
Fiat,Croma 2.2,8888 CP 49,147,longue,5,5,blanc,false,24780,0
Volkswagen,Polo 1.2 6V,5471 QK 70,55,courte,5,3,noir,false,12200,1
Audi,A2 1.4,5115 GQ 85,75,courte,5,5,blanc,false,18310,3
Kia,Picanto 1.1,3928 JX 21,65,courte,5,5,noir,false,8990,3
Volvo,S80 T6,7348 AO 13,272,très longue,5,5,rouge,false,50500,2
Peugeot,1007 1.4,6107 HX 55,75,courte,5,5,noir,false,13750,3
Renault,Laguna 2.0T,9106 SI 67,170,longue,5,5,noir,false,27300,0
