marque,nom,immatriculation,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix,prediction
BMW,M5,929 NS 16,507,très longue,5,5,noir,false,94800,2
Mini,Copper 1.6 16V,5874 CG 55,115,courte,5,5,rouge,false,18200,3
Saab,9.3 1.8T,1874 KZ 82,150,longue,5,5,blanc,false,38600,0
Peugeot,1007 1.4,2332 VU 18,75,courte,5,5,noir,false,13750,3
Skoda,Superb 2.8 V6,9121 KE 76,193,très longue,5,5,gris,false,31790,2
Volvo,S80 T6,331 JC 36,272,très longue,5,5,noir,false,50500,2
Volkswagen,Polo 1.2 6V,5721 HI 93,55,courte,5,3,gris,false,12200,1
Volvo,S80 T6,7561 GI 59,272,très longue,5,5,bleu,false,50500,2
Volkswagen,Golf 2.0 FSI,5355 LC 52,150,moyenne,5,5,noir,false,22900,0
Jaguar,X-Type 2.5 V6,8532 SB 93,197,longue,5,5,blanc,false,37100,0
Daihatsu,Cuore 1.0,9717 CI 28,58,courte,5,3,blanc,false,8850,1
Mercedes,A200,5773 YM 90,136,moyenne,5,5,gris,false,25900,0
Nissan,Maxima 3.0 V6,941 VV 11,200,très longue,5,5,bleu,false,30000,2
Mercedes,A200,2543 TQ 56,136,moyenne,5,5,gris,false,25900,0
Audi,A2 1.4,9749 RX 55,75,courte,5,5,bleu,false,18310,3
Peugeot,1007 1.4,5155 DN 20,75,courte,5,5,noir,false,13750,3
Fiat,Croma 2.2,1617 GZ 98,147,longue,5,5,bleu,false,24780,0
Daihatsu,Cuore 1.0,5878 HC 64,58,courte,5,3,gris,false,8850,1
Renault,Vel Satis 3.5 V6,5070 AN 85,245,très longue,5,5,blanc,false,49200,2
Volvo,S80 T6,416 KI 71,272,très longue,5,5,gris,false,50500,2
Jaguar,X-Type 2.5 V6,391 IB 31,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,6312 YA 16,75,courte,5,5,noir,false,18310,3
Renault,Laguna 2.0T,7656 IU 63,170,longue,5,5,blanc,false,27300,0
BMW,M5,3937 PM 69,507,très longue,5,5,noir,false,94800,2
Audi,A2 1.4,8944 ZM 78,75,courte,5,5,blanc,false,18310,3
Volvo,S80 T6,418 CI 61,272,très longue,5,5,gris,false,50500,2
Seat,Toledo 1.6,8866 QR 70,102,longue,5,5,noir,false,18880,0
Jaguar,X-Type 2.5 V6,1276 RH 88,197,longue,5,5,blanc,false,37100,0
Audi,A2 1.4,8723 KK 52,75,courte,5,5,blanc,false,18310,3
BMW,M5,8757 RY 57,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,1421 KB 98,75,courte,5,5,bleu,false,18310,3
Ford,Mondeo 1.8,1604 YQ 35,125,longue,5,5,bleu,false,23900,0
Audi,A2 1.4,984 BB 29,75,courte,5,5,gris,false,18310,3
Jaguar,X-Type 2.5 V6,8217 DA 35,197,longue,5,5,blanc,false,37100,0
Audi,A2 1.4,6751 AR 88,75,courte,5,5,bleu,false,18310,3
Saab,9.3 1.8T,785 VB 96,150,longue,5,5,rouge,false,38600,0
Fiat,Croma 2.2,6441 JR 43,147,longue,5,5,blanc,false,24780,0
Mercedes,A200,9392 XY 74,136,moyenne,5,5,noir,false,25900,0
BMW,M5,8561 YM 96,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,2342 GR 96,75,courte,5,5,rouge,false,18310,3
Nissan,Primera 1.6,5200 MV 56,109,longue,5,5,gris,false,18650,0
Peugeot,1007 1.4,2964 EG 92,75,courte,5,5,rouge,false,13750,3
Renault,Vel Satis 3.5 V6,5427 MN 25,245,très longue,5,5,noir,false,49200,2
Dacia,Logan 1.6 MPI,5419 VY 60,90,moyenne,5,5,gris,false,7500,0
Jaguar,X-Type 2.5 V6,6479 IZ 62,197,longue,5,5,gris,false,37100,0
Audi,A2 1.4,1683 VE 39,75,courte,5,5,gris,false,18310,3
Nissan,Primera 1.6,5189 JR 39,109,longue,5,5,rouge,false,18650,0
Jaguar,X-Type 2.5 V6,5275 BR 88,197,longue,5,5,bleu,false,37100,0
Audi,A2 1.4,5761 PH 25,75,courte,5,5,rouge,false,18310,3
Jaguar,X-Type 2.5 V6,4980 XA 98,197,longue,5,5,bleu,false,37100,0
Jaguar,X-Type 2.5 V6,9411 WU 83,197,longue,5,5,blanc,false,37100,0
BMW,M5,2353 HE 77,507,très longue,5,5,gris,false,94800,2
Seat,Toledo 1.6,7920 EB 30,102,longue,5,5,rouge,false,18880,0
Volkswagen,Polo 1.2 6V,8824 LS 19,55,courte,5,3,bleu,false,12200,1
Seat,Toledo 1.6,7779 BO 89,102,longue,5,5,noir,false,18880,0
BMW,M5,5587 NZ 41,507,très longue,5,5,bleu,false,94800,2
Jaguar,X-Type 2.5 V6,3190 UY 64,197,longue,5,5,rouge,false,37100,0
Nissan,Maxima 3.0 V6,4384 IK 36,200,très longue,5,5,blanc,false,30000,2
Ford,Mondeo 1.8,1236 ZK 73,125,longue,5,5,gris,false,23900,0
BMW,M5,8291 LA 28,507,très longue,5,5,rouge,false,94800,2
Renault,Megane 2.0 16V,3844 YN 62,135,moyenne,5,5,rouge,false,22350,0
Volkswagen,Polo 1.2 6V,7713 NU 41,55,courte,5,3,noir,false,12200,1
Peugeot,1007 1.4,2992 XC 61,75,courte,5,5,rouge,false,13750,3
Fiat,Croma 2.2,7841 NI 78,147,longue,5,5,gris,false,24780,0
Volkswagen,Polo 1.2 6V,1624 KF 68,55,courte,5,3,rouge,false,12200,1
Audi,A2 1.4,3873 TL 76,75,courte,5,5,bleu,false,18310,3
Renault,Megane 2.0 16V,7556 EW 94,135,moyenne,5,5,noir,false,22350,0
Mercedes,A200,8800 LR 15,136,moyenne,5,5,blanc,false,25900,0
Renault,Laguna 2.0T,9071 VX 93,170,longue,5,5,gris,false,27300,0
Kia,Picanto 1.1,2578 KL 55,65,courte,5,5,bleu,false,8990,3
Skoda,Superb 2.8 V6,9082 VZ 94,193,très longue,5,5,gris,false,31790,2
Audi,A2 1.4,4386 OA 22,75,courte,5,5,noir,false,18310,3
Volkswagen,Golf 2.0 FSI,6173 UB 70,150,moyenne,5,5,bleu,false,22900,0
BMW,M5,7932 BS 83,507,très longue,5,5,blanc,false,94800,2
Renault,Vel Satis 3.5 V6,3528 AA 59,245,très longue,5,5,rouge,false,49200,2
Jaguar,X-Type 2.5 V6,6590 YU 29,197,longue,5,5,gris,false,37100,0
Renault,Megane 2.0 16V,6460 DX 27,135,moyenne,5,5,noir,false,22350,0
Skoda,Superb 2.8 V6,7157 FS 61,193,très longue,5,5,rouge,false,31790,2
Jaguar,X-Type 2.5 V6,5922 AF 97,197,longue,5,5,bleu,false,37100,0
Seat,Toledo 1.6,5433 ZJ 80,102,longue,5,5,rouge,false,18880,0
Jaguar,X-Type 2.5 V6,6722 XF 12,197,longue,5,5,gris,false,37100,0
Audi,A2 1.4,8449 TA 67,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,3673 PU 81,75,courte,5,5,rouge,false,18310,3
Mercedes,S500,4700 KF 23,306,très longue,5,5,rouge,false,101300,2
Renault,Vel Satis 3.5 V6,7411 XG 10,245,très longue,5,5,gris,false,49200,2
Ford,Mondeo 1.8,8181 JH 73,125,longue,5,5,blanc,false,23900,0
Mercedes,S500,5353 ZA 70,306,très longue,5,5,rouge,false,101300,2
Volkswagen,Golf 2.0 FSI,741 EY 50,150,moyenne,5,5,rouge,false,22900,0
Volvo,S80 T6,4926 JU 26,272,très longue,5,5,bleu,false,50500,2
BMW,M5,9449 WX 97,507,très longue,5,5,bleu,false,94800,2
Audi,A2 1.4,9397 UB 52,75,courte,5,5,blanc,false,18310,3
Volkswagen,Polo 1.2 6V,3635 IK 58,55,courte,5,3,gris,false,12200,1
Fiat,Croma 2.2,7684 CW 24,147,longue,5,5,gris,false,24780,0
BMW,M5,3419 BZ 69,507,très longue,5,5,bleu,false,94800,2
Volkswagen,Polo 1.2 6V,2591 CC 84,55,courte,5,3,gris,false,12200,1
Renault,Megane 2.0 16V,6434 ES 72,135,moyenne,5,5,noir,false,22350,0
Ford,Mondeo 1.8,7399 GK 62,125,longue,5,5,gris,false,23900,0
Audi,A2 1.4,7942 NK 97,75,courte,5,5,noir,false,18310,3
Jaguar,X-Type 2.5 V6,6397 LD 34,197,longue,5,5,bleu,false,37100,0
Volkswagen,Polo 1.2 6V,1360 TO 48,55,courte,5,3,gris,false,12200,1
Audi,A2 1.4,8229 NB 10,75,courte,5,5,blanc,false,18310,3
Jaguar,X-Type 2.5 V6,6083 EN 44,197,longue,5,5,rouge,false,37100,0
Renault,Vel Satis 3.5 V6,8454 GM 67,245,très longue,5,5,blanc,false,49200,2
Nissan,Primera 1.6,1891 AP 55,109,longue,5,5,noir,false,18650,0
Volvo,S80 T6,1501 HK 25,272,très longue,5,5,rouge,false,50500,2
Volkswagen,Polo 1.2 6V,7970 DV 91,55,courte,5,3,blanc,false,12200,1
Renault,Laguna 2.0T,3431 UC 39,170,longue,5,5,bleu,false,27300,0
Volkswagen,Polo 1.2 6V,599 JI 48,55,courte,5,3,gris,false,12200,1
Skoda,Superb 2.8 V6,134 OL 72,193,très longue,5,5,gris,false,31790,2
Audi,A2 1.4,8614 IG 69,75,courte,5,5,bleu,false,18310,3
Ford,Mondeo 1.8,4308 AX 93,125,longue,5,5,noir,false,23900,0
Volkswagen,Polo 1.2 6V,7763 CF 83,55,courte,5,3,bleu,false,12200,1
Volkswagen,Polo 1.2 6V,2545 ZD 60,55,courte,5,3,noir,false,12200,1
Audi,A2 1.4,8979 HJ 83,75,courte,5,5,rouge,false,18310,3
Nissan,Almera 1.8,2652 YF 49,115,moyenne,5,5,rouge,false,16450,0
Ford,Mondeo 1.8,5977 DA 58,125,longue,5,5,bleu,false,23900,0
Mercedes,S500,3111 BL 14,306,très longue,5,5,bleu,false,101300,2
BMW,M5,2653 RL 24,507,très longue,5,5,bleu,false,94800,2
Jaguar,X-Type 2.5 V6,4274 CO 42,197,longue,5,5,blanc,false,37100,0
Fiat,Croma 2.2,7880 PG 52,147,longue,5,5,gris,false,24780,0
Audi,A2 1.4,7858 JX 78,75,courte,5,5,blanc,false,18310,3
Fiat,Croma 2.2,6599 RK 54,147,longue,5,5,gris,false,24780,0
Saab,9.3 1.8T,3508 UJ 55,150,longue,5,5,rouge,false,38600,0
Audi,A2 1.4,7158 ZS 24,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,524 FO 95,75,courte,5,5,gris,false,18310,3
Volkswagen,Golf 2.0 FSI,52 QS 24,150,moyenne,5,5,blanc,false,22900,0
Audi,A2 1.4,7584 SI 13,75,courte,5,5,bleu,false,18310,3
Skoda,Superb 2.8 V6,7068 LQ 45,193,très longue,5,5,noir,false,31790,2
Nissan,Primera 1.6,8856 OQ 25,109,longue,5,5,rouge,false,18650,0
Saab,9.3 1.8T,2768 TM 89,150,longue,5,5,rouge,false,38600,0
Renault,Laguna 2.0T,3913 OR 21,170,longue,5,5,bleu,false,27300,0
Volvo,S80 T6,7329 MJ 87,272,très longue,5,5,blanc,false,50500,2
Jaguar,X-Type 2.5 V6,408 NI 32,197,longue,5,5,bleu,false,37100,0
Ford,Mondeo 1.8,929 DQ 73,125,longue,5,5,bleu,false,23900,0
BMW,M5,6336 YE 30,507,très longue,5,5,gris,false,94800,2
Volkswagen,New Beatle 1.8,1736 ZZ 96,110,moyenne,5,5,blanc,false,26630,0
BMW,M5,8765 RA 19,507,très longue,5,5,bleu,false,94800,2
Volvo,S80 T6,8845 NJ 25,272,très longue,5,5,noir,false,50500,2
Lancia,Ypsilon 1.4 16V,9024 PG 49,90,courte,5,3,gris,false,13500,1
BMW,M5,1944 NT 71,507,très longue,5,5,bleu,false,94800,2
Jaguar,X-Type 2.5 V6,9258 KB 50,197,longue,5,5,bleu,false,37100,0
Jaguar,X-Type 2.5 V6,6850 SG 63,197,longue,5,5,gris,false,37100,0
Audi,A2 1.4,3603 CN 43,75,courte,5,5,noir,false,18310,3
Jaguar,X-Type 2.5 V6,7443 CV 75,197,longue,5,5,gris,false,37100,0
Mercedes,S500,6457 ND 12,306,très longue,5,5,bleu,false,101300,2
Ford,Mondeo 1.8,8675 RB 96,125,longue,5,5,rouge,false,23900,0
Audi,A2 1.4,2400 IG 94,75,courte,5,5,noir,false,18310,3
Daihatsu,Cuore 1.0,7771 OC 32,58,courte,5,3,rouge,false,8850,1
Nissan,Primera 1.6,6589 VA 24,109,longue,5,5,noir,false,18650,0
Renault,Vel Satis 3.5 V6,1782 ZV 64,245,très longue,5,5,gris,false,49200,2
Mercedes,S500,9595 IZ 49,306,très longue,5,5,noir,false,101300,2
Peugeot,1007 1.4,9241 MK 86,75,courte,5,5,gris,false,13750,3
Ford,Mondeo 1.8,9075 SL 76,125,longue,5,5,bleu,false,23900,0
Jaguar,X-Type 2.5 V6,3883 ZA 80,197,longue,5,5,bleu,false,37100,0
Renault,Laguna 2.0T,6466 FN 40,170,longue,5,5,gris,false,27300,0
Fiat,Croma 2.2,5930 GM 37,147,longue,5,5,gris,false,24780,0
Volkswagen,Golf 2.0 FSI,6556 UL 82,150,moyenne,5,5,rouge,false,22900,0
BMW,M5,7911 PL 43,507,très longue,5,5,gris,false,94800,2
Fiat,Croma 2.2,8710 XM 95,147,longue,5,5,bleu,false,24780,0
Ford,Mondeo 1.8,4524 UA 11,125,longue,5,5,blanc,false,23900,0
Nissan,Maxima 3.0 V6,3202 WM 81,200,très longue,5,5,bleu,false,30000,2
Audi,A2 1.4,9321 HP 31,75,courte,5,5,blanc,false,18310,3
BMW,M5,4987 KC 51,507,très longue,5,5,bleu,false,94800,2
Renault,Laguna 2.0T,1793 BZ 76,170,longue,5,5,bleu,false,27300,0
Volvo,S80 T6,7804 NV 39,272,très longue,5,5,rouge,false,50500,2
Peugeot,1007 1.4,7909 ZB 55,75,courte,5,5,blanc,false,13750,3
Fiat,Croma 2.2,1153 OY 76,147,longue,5,5,rouge,false,24780,0
Audi,A2 1.4,4639 IT 42,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,4471 WP 26,75,courte,5,5,rouge,false,18310,3
Saab,9.3 1.8T,4623 MC 36,150,longue,5,5,blanc,false,38600,0
Audi,A2 1.4,4794 SV 44,75,courte,5,5,bleu,false,18310,3
Nissan,Maxima 3.0 V6,5955 FM 13,200,très longue,5,5,blanc,false,30000,2
Audi,A2 1.4,5647 TB 18,75,courte,5,5,gris,false,18310,3
Fiat,Croma 2.2,5395 RG 24,147,longue,5,5,blanc,false,24780,0
Jaguar,X-Type 2.5 V6,6618 UC 60,197,longue,5,5,rouge,false,37100,0
Peugeot,1007 1.4,9171 TO 29,75,courte,5,5,rouge,false,13750,3
Mercedes,S500,8184 EC 57,306,très longue,5,5,blanc,false,101300,2
Mercedes,S500,6944 DR 22,306,très longue,5,5,blanc,false,101300,2
Peugeot,1007 1.4,7538 DN 66,75,courte,5,5,noir,false,13750,3
Jaguar,X-Type 2.5 V6,6522 HP 59,197,longue,5,5,noir,false,37100,0
Volkswagen,Polo 1.2 6V,3476 XU 46,55,courte,5,3,gris,false,12200,1
Renault,Vel Satis 3.5 V6,3028 EC 41,245,très longue,5,5,bleu,false,49200,2
Peugeot,1007 1.4,7475 DG 46,75,courte,5,5,rouge,false,13750,3
BMW,M5,6352 IL 61,507,très longue,5,5,bleu,false,94800,2
Renault,Vel Satis 3.5 V6,5313 OQ 65,245,très longue,5,5,gris,false,49200,2
Fiat,Croma 2.2,7678 SV 61,147,longue,5,5,gris,false,24780,0
Volkswagen,Polo 1.2 6V,7900 MQ 41,55,courte,5,3,noir,false,12200,1
Peugeot,1007 1.4,1408 ZT 80,75,courte,5,5,rouge,false,13750,3
Renault,Laguna 2.0T,7764 VM 48,170,longue,5,5,noir,false,27300,0
Jaguar,X-Type 2.5 V6,7594 TJ 90,197,longue,5,5,rouge,false,37100,0
Nissan,Primera 1.6,4724 MH 56,109,longue,5,5,noir,false,18650,0
Renault,Vel Satis 3.5 V6,966 RU 19,245,très longue,5,5,rouge,false,49200,2
Volkswagen,Polo 1.2 6V,1644 HY 40,55,courte,5,3,blanc,false,12200,1
Dacia,Logan 1.6 MPI,2188 OU 56,90,moyenne,5,5,gris,false,7500,0
Volvo,S80 T6,485 RT 28,272,très longue,5,5,rouge,false,50500,2
Audi,A2 1.4,4300 VO 64,75,courte,5,5,bleu,false,18310,3
Skoda,Superb 2.8 V6,1003 EF 97,193,très longue,5,5,rouge,false,31790,2
Dacia,Logan 1.6 MPI,4906 PT 30,90,moyenne,5,5,bleu,false,7500,0
Volvo,S80 T6,1329 BK 48,272,très longue,5,5,gris,false,50500,2
Jaguar,X-Type 2.5 V6,2011 YF 70,197,longue,5,5,blanc,false,37100,0
BMW,M5,3939 QP 90,507,très longue,5,5,rouge,false,94800,2
Renault,Megane 2.0 16V,6443 HM 87,135,moyenne,5,5,blanc,false,22350,0
Mercedes,A200,6968 MK 16,136,moyenne,5,5,bleu,false,25900,0
Audi,A2 1.4,5903 OQ 73,75,courte,5,5,noir,false,18310,3
Volvo,S80 T6,8113 DI 78,272,très longue,5,5,gris,false,50500,2
Fiat,Croma 2.2,9139 CW 48,147,longue,5,5,blanc,false,24780,0
BMW,M5,4814 OY 38,507,très longue,5,5,bleu,false,94800,2
BMW,M5,6197 TC 68,507,très longue,5,5,bleu,false,94800,2
Seat,Toledo 1.6,6976 PO 46,102,longue,5,5,gris,false,18880,0
BMW,M5,6487 PD 91,507,très longue,5,5,rouge,false,94800,2
Skoda,Superb 2.8 V6,1472 EJ 36,193,très longue,5,5,noir,false,31790,2
Mercedes,S500,9639 UH 39,306,très longue,5,5,blanc,false,101300,2
BMW,M5,4541 WG 37,507,très longue,5,5,bleu,false,94800,2
Fiat,Croma 2.2,1654 WX 58,147,longue,5,5,noir,false,24780,0
Audi,A2 1.4,7917 WJ 37,75,courte,5,5,noir,false,18310,3
BMW,M5,1558 VF 45,507,très longue,5,5,gris,false,94800,2
BMW,M5,9534 OG 25,507,très longue,5,5,bleu,false,94800,2
Peugeot,1007 1.4,1503 OL 48,75,courte,5,5,gris,false,13750,3
Audi,A2 1.4,8627 EO 63,75,courte,5,5,gris,false,18310,3
Seat,Toledo 1.6,2027 UG 77,102,longue,5,5,rouge,false,18880,0
Jaguar,X-Type 2.5 V6,5144 QN 54,197,longue,5,5,blanc,false,37100,0
Audi,A2 1.4,2369 IQ 26,75,courte,5,5,gris,false,18310,3
BMW,M5,3815 LI 45,507,très longue,5,5,blanc,false,94800,2
Volkswagen,Golf 2.0 FSI,9207 FB 41,150,moyenne,5,5,rouge,false,22900,0
Audi,A2 1.4,2886 SP 87,75,courte,5,5,noir,false,18310,3
Audi,A2 1.4,4179 VP 40,75,courte,5,5,blanc,false,18310,3
Skoda,Superb 2.8 V6,598 NG 39,193,très longue,5,5,blanc,false,31790,2
Dacia,Logan 1.6 MPI,2739 JK 68,90,moyenne,5,5,bleu,false,7500,0
Dacia,Logan 1.6 MPI,5395 QT 35,90,moyenne,5,5,rouge,false,7500,0
Jaguar,X-Type 2.5 V6,7350 JQ 16,197,longue,5,5,noir,false,37100,0
Renault,Laguna 2.0T,8231 CJ 92,170,longue,5,5,blanc,false,27300,0
Jaguar,X-Type 2.5 V6,7901 ZT 57,197,longue,5,5,gris,false,37100,0
Audi,A2 1.4,9477 GU 90,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,7368 AR 80,75,courte,5,5,blanc,false,18310,3
Volvo,S80 T6,7512 XR 25,272,très longue,5,5,gris,false,50500,2
Audi,A2 1.4,3314 XF 54,75,courte,5,5,blanc,false,18310,3
Seat,Toledo 1.6,6409 IQ 24,102,longue,5,5,rouge,false,18880,0
Renault,Vel Satis 3.5 V6,4024 FW 20,245,très longue,5,5,bleu,false,49200,2
Audi,A2 1.4,9141 GV 16,75,courte,5,5,blanc,false,18310,3
Volvo,S80 T6,2636 GQ 50,272,très longue,5,5,rouge,false,50500,2
Ford,Mondeo 1.8,9042 TQ 29,125,longue,5,5,noir,false,23900,0
Volkswagen,Golf 2.0 FSI,459 RG 17,150,moyenne,5,5,rouge,false,22900,0
Audi,A2 1.4,5279 NZ 33,75,courte,5,5,bleu,false,18310,3
Jaguar,X-Type 2.5 V6,9834 EM 87,197,longue,5,5,noir,false,37100,0
BMW,M5,2989 ZZ 41,507,très longue,5,5,gris,false,94800,2
Nissan,Primera 1.6,1524 ET 38,109,longue,5,5,blanc,false,18650,0
Ford,Mondeo 1.8,329 EY 74,125,longue,5,5,bleu,false,23900,0
Seat,Toledo 1.6,3048 RM 23,102,longue,5,5,rouge,false,18880,0
BMW,M5,3911 NX 47,507,très longue,5,5,noir,false,94800,2
Volvo,S80 T6,7309 EA 21,272,très longue,5,5,bleu,false,50500,2
Peugeot,1007 1.4,3814 GN 19,75,courte,5,5,bleu,false,13750,3
Mercedes,S500,544 HU 88,306,très longue,5,5,gris,false,101300,2
BMW,M5,8798 PP 32,507,très longue,5,5,blanc,false,94800,2
BMW,M5,2224 AF 44,507,très longue,5,5,bleu,false,94800,2
BMW,M5,1133 KY 83,507,très longue,5,5,noir,false,94800,2
Volvo,S80 T6,7647 WN 22,272,très longue,5,5,rouge,false,50500,2
Audi,A2 1.4,3586 HU 29,75,courte,5,5,bleu,false,18310,3
Mercedes,S500,2478 BS 64,306,très longue,5,5,gris,false,101300,2
BMW,M5,5263 PN 72,507,très longue,5,5,bleu,false,94800,2
Skoda,Superb 2.8 V6,1376 QQ 79,193,très longue,5,5,blanc,false,31790,2
Jaguar,X-Type 2.5 V6,1524 JO 21,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,4630 YV 62,75,courte,5,5,noir,false,18310,3
Seat,Toledo 1.6,4883 LY 62,102,longue,5,5,bleu,false,18880,0
Volkswagen,Polo 1.2 6V,5596 AZ 34,55,courte,5,3,rouge,false,12200,1
Kia,Picanto 1.1,4109 AY 18,65,courte,5,5,bleu,false,8990,3
BMW,M5,1033 WE 63,507,très longue,5,5,rouge,false,94800,2
Seat,Toledo 1.6,7908 FW 37,102,longue,5,5,bleu,false,18880,0
Peugeot,1007 1.4,8496 KB 37,75,courte,5,5,noir,false,13750,3
Audi,A2 1.4,2804 CM 44,75,courte,5,5,noir,false,18310,3
Audi,A2 1.4,3417 HX 82,75,courte,5,5,noir,false,18310,3
Audi,A2 1.4,7756 CD 44,75,courte,5,5,rouge,false,18310,3
Skoda,Superb 2.8 V6,9720 SD 46,193,très longue,5,5,gris,false,31790,2
Jaguar,X-Type 2.5 V6,7102 TC 23,197,longue,5,5,bleu,false,37100,0
Peugeot,1007 1.4,4473 ZR 49,75,courte,5,5,bleu,false,13750,3
Volkswagen,Golf 2.0 FSI,6140 IM 54,150,moyenne,5,5,bleu,false,22900,0
Audi,A2 1.4,8981 LL 75,75,courte,5,5,blanc,false,18310,3
Ford,Mondeo 1.8,1052 OY 65,125,longue,5,5,gris,false,23900,0
Volvo,S80 T6,6021 OP 56,272,très longue,5,5,gris,false,50500,2
BMW,M5,2064 DM 19,507,très longue,5,5,blanc,false,94800,2
Renault,Vel Satis 3.5 V6,6079 EZ 48,245,très longue,5,5,rouge,false,49200,2
Audi,A2 1.4,673 LH 32,75,courte,5,5,rouge,false,18310,3
Fiat,Croma 2.2,2892 XR 10,147,longue,5,5,blanc,false,24780,0
Nissan,Maxima 3.0 V6,5800 EH 36,200,très longue,5,5,rouge,false,30000,2
Saab,9.3 1.8T,4833 BQ 24,150,longue,5,5,blanc,false,38600,0
Seat,Toledo 1.6,5379 CX 70,102,longue,5,5,rouge,false,18880,0
Audi,A2 1.4,6249 GY 37,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,8039 FK 44,75,courte,5,5,rouge,false,18310,3
Volvo,S80 T6,6079 UW 12,272,très longue,5,5,rouge,false,50500,2
BMW,M5,8828 BN 69,507,très longue,5,5,rouge,false,94800,2
Volvo,S80 T6,773 DJ 11,272,très longue,5,5,gris,false,50500,2
Audi,A2 1.4,5085 DH 22,75,courte,5,5,noir,false,18310,3
Renault,Vel Satis 3.5 V6,190 BK 24,245,très longue,5,5,bleu,false,49200,2
Audi,A2 1.4,721 FC 58,75,courte,5,5,noir,false,18310,3
Volvo,S80 T6,3461 SE 56,272,très longue,5,5,gris,false,50500,2
Jaguar,X-Type 2.5 V6,4031 UT 80,197,longue,5,5,gris,false,37100,0
BMW,M5,1146 UO 20,507,très longue,5,5,rouge,false,94800,2
Daihatsu,Cuore 1.0,1039 EY 70,58,courte,5,3,bleu,false,8850,1
Jaguar,X-Type 2.5 V6,9879 YA 38,197,longue,5,5,noir,false,37100,0
Jaguar,X-Type 2.5 V6,830 UU 10,197,longue,5,5,blanc,false,37100,0
BMW,M5,4246 FD 86,507,très longue,5,5,bleu,false,94800,2
Skoda,Superb 2.8 V6,2930 WV 69,193,très longue,5,5,blanc,false,31790,2
BMW,M5,6211 YM 87,507,très longue,5,5,bleu,false,94800,2
Volkswagen,Golf 2.0 FSI,85 WN 93,150,moyenne,5,5,gris,false,22900,0
Jaguar,X-Type 2.5 V6,3780 OB 96,197,longue,5,5,bleu,false,37100,0
Audi,A2 1.4,632 ZR 21,75,courte,5,5,bleu,false,18310,3
Skoda,Superb 2.8 V6,3536 EH 38,193,très longue,5,5,gris,false,31790,2
Audi,A2 1.4,2350 YD 83,75,courte,5,5,gris,false,18310,3
Fiat,Croma 2.2,7892 AU 55,147,longue,5,5,blanc,false,24780,0
Volkswagen,Polo 1.2 6V,8787 KE 12,55,courte,5,3,blanc,false,12200,1
BMW,M5,8769 IY 46,507,très longue,5,5,rouge,false,94800,2
Saab,9.3 1.8T,6333 SO 13,150,longue,5,5,gris,false,38600,0
Renault,Vel Satis 3.5 V6,9567 WS 84,245,très longue,5,5,noir,false,49200,2
Renault,Laguna 2.0T,8781 MF 19,170,longue,5,5,bleu,false,27300,0
Volkswagen,Polo 1.2 6V,1915 UU 32,55,courte,5,3,blanc,false,12200,1
BMW,M5,9117 CX 41,507,très longue,5,5,blanc,false,94800,2
Daihatsu,Cuore 1.0,6263 HO 55,58,courte,5,3,bleu,false,8850,1
Volkswagen,Polo 1.2 6V,6983 PE 73,55,courte,5,3,gris,false,12200,1
Jaguar,X-Type 2.5 V6,7503 EZ 72,197,longue,5,5,rouge,false,37100,0
Jaguar,X-Type 2.5 V6,6128 QT 27,197,longue,5,5,rouge,false,37100,0
BMW,M5,4491 CR 75,507,très longue,5,5,blanc,false,94800,2
Jaguar,X-Type 2.5 V6,1181 QE 12,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,921 WS 90,75,courte,5,5,gris,false,18310,3
Volkswagen,Golf 2.0 FSI,2471 NM 70,150,moyenne,5,5,bleu,false,22900,0
Nissan,Primera 1.6,6464 QZ 12,109,longue,5,5,bleu,false,18650,0
Ford,Mondeo 1.8,2565 PK 71,125,longue,5,5,blanc,false,23900,0
Jaguar,X-Type 2.5 V6,3891 GS 62,197,longue,5,5,blanc,false,37100,0
Renault,Laguna 2.0T,693 IY 48,170,longue,5,5,noir,false,27300,0
BMW,M5,1933 BN 26,507,très longue,5,5,noir,false,94800,2
Peugeot,1007 1.4,2384 JX 68,75,courte,5,5,bleu,false,13750,3
Nissan,Almera 1.8,3715 NN 28,115,moyenne,5,5,bleu,false,16450,0
Renault,Laguna 2.0T,3843 HW 81,170,longue,5,5,rouge,false,27300,0
Renault,Vel Satis 3.5 V6,7155 GD 61,245,très longue,5,5,rouge,false,49200,2
Saab,9.3 1.8T,313 NB 22,150,longue,5,5,blanc,false,38600,0
Skoda,Superb 2.8 V6,2422 WH 67,193,très longue,5,5,gris,false,31790,2
Renault,Megane 2.0 16V,6077 SX 22,135,moyenne,5,5,bleu,false,22350,0
Jaguar,X-Type 2.5 V6,9124 XX 43,197,longue,5,5,blanc,false,37100,0
